username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
;2018-10-31 19:59;0;0;"Is SpaceX’s Satellite Internet Project In Trouble? Wednesday that SpaceX CEO Elon Musk in June fired seven managers of the SpaceX team in its Redmond, Wash. #spacex #science #space #31Oct #news pic.twitter.com/8C14tTZIIK";;;#spacex #science #space #31Oct #news;"1057784246994112512";https://twitter.com/corelionnews/status/1057784246994112512
;2018-10-31 19:59;0;1;"pic.twitter.com/eazxZTm8hP";;;;"1057784178857541632";https://twitter.com/banana101asdf/status/1057784178857541632
;2018-10-31 19:59;0;0;"Engineering can only do what they have been thought BRAIN CAN DREAM. rickyatlantis@yahoo.com";;@yahoo;;"1057784166765473792";https://twitter.com/ErkanOksay/status/1057784166765473792
;2018-10-31 19:59;0;1;"This is equivalent to when Elon Musk asked for the dankest memes";;;;"1057784107399139328";https://twitter.com/13PaperDolls/status/1057784107399139328
;2018-10-31 19:59;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057784094078222337";https://twitter.com/whip_ryda/status/1057784094078222337
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
;2018-10-31 19:59;0;0;"Is SpaceX’s Satellite Internet Project In Trouble? Wednesday that SpaceX CEO Elon Musk in June fired seven managers of the SpaceX team in its Redmond, Wash. #spacex #science #space #31Oct #news pic.twitter.com/8C14tTZIIK";;;#spacex #science #space #31Oct #news;"1057784246994112512";https://twitter.com/corelionnews/status/1057784246994112512
;2018-10-31 19:59;0;1;"pic.twitter.com/eazxZTm8hP";;;;"1057784178857541632";https://twitter.com/banana101asdf/status/1057784178857541632
;2018-10-31 19:59;0;0;"Engineering can only do what they have been thought BRAIN CAN DREAM. rickyatlantis@yahoo.com";;@yahoo;;"1057784166765473792";https://twitter.com/ErkanOksay/status/1057784166765473792
;2018-10-31 19:59;0;1;"This is equivalent to when Elon Musk asked for the dankest memes";;;;"1057784107399139328";https://twitter.com/13PaperDolls/status/1057784107399139328
;2018-10-31 19:59;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057784094078222337";https://twitter.com/whip_ryda/status/1057784094078222337
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
;2018-10-31 19:59;0;0;"Is SpaceX’s Satellite Internet Project In Trouble? Wednesday that SpaceX CEO Elon Musk in June fired seven managers of the SpaceX team in its Redmond, Wash. #spacex #science #space #31Oct #news pic.twitter.com/8C14tTZIIK";;;#spacex #science #space #31Oct #news;"1057784246994112512";https://twitter.com/corelionnews/status/1057784246994112512
;2018-10-31 19:59;0;1;"pic.twitter.com/eazxZTm8hP";;;;"1057784178857541632";https://twitter.com/banana101asdf/status/1057784178857541632
;2018-10-31 19:59;0;0;"Engineering can only do what they have been thought BRAIN CAN DREAM. rickyatlantis@yahoo.com";;@yahoo;;"1057784166765473792";https://twitter.com/ErkanOksay/status/1057784166765473792
;2018-10-31 19:59;0;1;"This is equivalent to when Elon Musk asked for the dankest memes";;;;"1057784107399139328";https://twitter.com/13PaperDolls/status/1057784107399139328
;2018-10-31 19:59;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057784094078222337";https://twitter.com/whip_ryda/status/1057784094078222337
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
;2018-10-31 19:59;0;0;"Is SpaceX’s Satellite Internet Project In Trouble? Wednesday that SpaceX CEO Elon Musk in June fired seven managers of the SpaceX team in its Redmond, Wash. #spacex #science #space #31Oct #news pic.twitter.com/8C14tTZIIK";;;#spacex #science #space #31Oct #news;"1057784246994112512";https://twitter.com/corelionnews/status/1057784246994112512
;2018-10-31 19:59;0;1;"pic.twitter.com/eazxZTm8hP";;;;"1057784178857541632";https://twitter.com/banana101asdf/status/1057784178857541632
;2018-10-31 19:59;0;0;"Engineering can only do what they have been thought BRAIN CAN DREAM. rickyatlantis@yahoo.com";;@yahoo;;"1057784166765473792";https://twitter.com/ErkanOksay/status/1057784166765473792
;2018-10-31 19:59;0;1;"This is equivalent to when Elon Musk asked for the dankest memes";;;;"1057784107399139328";https://twitter.com/13PaperDolls/status/1057784107399139328
;2018-10-31 19:59;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057784094078222337";https://twitter.com/whip_ryda/status/1057784094078222337
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
;2018-10-31 19:59;0;0;"Is SpaceX’s Satellite Internet Project In Trouble? Wednesday that SpaceX CEO Elon Musk in June fired seven managers of the SpaceX team in its Redmond, Wash. #spacex #science #space #31Oct #news pic.twitter.com/8C14tTZIIK";;;#spacex #science #space #31Oct #news;"1057784246994112512";https://twitter.com/corelionnews/status/1057784246994112512
;2018-10-31 19:59;0;1;"pic.twitter.com/eazxZTm8hP";;;;"1057784178857541632";https://twitter.com/banana101asdf/status/1057784178857541632
;2018-10-31 19:59;0;0;"Engineering can only do what they have been thought BRAIN CAN DREAM. rickyatlantis@yahoo.com";;@yahoo;;"1057784166765473792";https://twitter.com/ErkanOksay/status/1057784166765473792
;2018-10-31 19:59;0;1;"This is equivalent to when Elon Musk asked for the dankest memes";;;;"1057784107399139328";https://twitter.com/13PaperDolls/status/1057784107399139328
;2018-10-31 19:59;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057784094078222337";https://twitter.com/whip_ryda/status/1057784094078222337
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
;2018-10-31 19:59;0;0;"Is SpaceX’s Satellite Internet Project In Trouble? Wednesday that SpaceX CEO Elon Musk in June fired seven managers of the SpaceX team in its Redmond, Wash. #spacex #science #space #31Oct #news pic.twitter.com/8C14tTZIIK";;;#spacex #science #space #31Oct #news;"1057784246994112512";https://twitter.com/corelionnews/status/1057784246994112512
;2018-10-31 19:59;0;1;"pic.twitter.com/eazxZTm8hP";;;;"1057784178857541632";https://twitter.com/banana101asdf/status/1057784178857541632
;2018-10-31 19:59;0;0;"Engineering can only do what they have been thought BRAIN CAN DREAM. rickyatlantis@yahoo.com";;@yahoo;;"1057784166765473792";https://twitter.com/ErkanOksay/status/1057784166765473792
;2018-10-31 19:59;0;1;"This is equivalent to when Elon Musk asked for the dankest memes";;;;"1057784107399139328";https://twitter.com/13PaperDolls/status/1057784107399139328
;2018-10-31 19:59;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057784094078222337";https://twitter.com/whip_ryda/status/1057784094078222337
;2018-10-31 19:59;0;0;"Weird flex, but ok";;;;"1057784081474297858";https://twitter.com/PressureMakesMi/status/1057784081474297858
;2018-10-31 19:58;0;0;"@FAFSA I Somphoth Baby Siratsamy propose an Roll Over Act, to benefit a student in the use of their 500% in coordinate with their Pell grant & vice versa";;@FAFSA;;"1057784003401527301";https://twitter.com/IAmRickyBoby85/status/1057784003401527301
;2018-10-31 19:58;0;0;"I want Elon musk to teach me his ways";;;;"1057783968614047744";https://twitter.com/juanitorecinos/status/1057783968614047744
;2018-10-31 19:58;0;0;"Some folks like hiding behind their screens";;;;"1057783926134112256";https://twitter.com/thaiwristbands/status/1057783926134112256
;2018-10-31 19:58;0;0;"What if the sign is hard to read?";;;;"1057783902394294272";https://twitter.com/TheDev24/status/1057783902394294272
;2018-10-31 19:58;0;0;"@elonmusk im u for halloween pic.twitter.com/MVLhofvSf9";;@elonmusk;;"1057783898413903872";https://twitter.com/emma_andros/status/1057783898413903872
;2018-10-31 19:58;0;0;"@elonmusk is a fucking god https:// twitter.com/elonmusk/statu s/1057690425710891009 …";;@elonmusk;;"1057783896283197440";https://twitter.com/ScoutHill16/status/1057783896283197440
;2018-10-31 19:58;0;1;"How is that mitochondria is essential for the cell when they can cause huntingtons desiese hmmmmm???? #scandal #elonmusk #albert #vacuolegang pic.twitter.com/Rjr06JZ3Pq";;;#scandal #elonmusk #albert #vacuolegang;"1057783864498835456";https://twitter.com/VacuolesR/status/1057783864498835456
;2018-10-31 19:57;0;0;"All those expenses are in SG&A, btw.";;;;"1057783773670985728";https://twitter.com/Balanced_Focus/status/1057783773670985728
;2018-10-31 19:57;0;0;"@elonmusk You're my new favorite person.";;@elonmusk;;"1057783755602059265";https://twitter.com/JohnPodzinski/status/1057783755602059265
;2018-10-31 19:57;0;1;"Ginobili rollin' in a Model X #TeamTesla @elonmusk @Tesla https:// twitter.com/manuginobili/s tatus/1057779387674869761 …";;@elonmusk @Tesla;#TeamTesla;"1057783746064211969";https://twitter.com/jtwyrick/status/1057783746064211969
;2018-10-31 19:57;0;0;"@elonmusk yo can you help me I need fast internet. send forces now! Musk";;@elonmusk;;"1057783740590669824";https://twitter.com/MohamedAhmedMmm/status/1057783740590669824
;2018-10-31 19:57;0;0;"I liked a @YouTube video http:// youtu.be/HWGTVvzHulQ?a * ELON MUSK SMOKING MEME* - SKRIBBLIO";;@YouTube;;"1057783729018544129";https://twitter.com/NighAlexander13/status/1057783729018544129
;2018-10-31 19:57;0;0;"Prodigy is watching over me, someone let Havoc know this "When the slugs penetrate, you feel a burnin' sensation Gettin' closer to God in a tight situation now" SAME EXPERIENCE WITH WHAT HAPPENED TO ME https://www. youtube.com/watch?v=yoYZf- lBF_U …";;;;"1057783694168023040";https://twitter.com/agent76off/status/1057783694168023040
;2018-10-31 19:57;0;0;"Titles to fit into a prescription of how the world things a enterprise must operate. Didn't you read the "How to be Successful" service manual.";;;;"1057783626497064960";https://twitter.com/hoangdoes/status/1057783626497064960
